year,closed_date,city,state,zip_code,subdivision,property_type,year_built,bedrooms,baths_total,acres,sale_price,original_list_price,sale_to_list_pct,total_square_feet,price_per_sqft,days_on_market,tax_amount_annual,assessment_pending,specials_debt_balance,yearly_specials_installment,requires_shoreline_audit,seller_contribution,state_tax_strategy,grant_stack_eligible,equity_protection_score
2025,2025-04-11,Fargo,ND,58104,Stonebridge Farms 2nd,Residential,1993,4,3.00,,442000,445000,99.3,2506,176.38,14,4307.74,No,0.0,0.0,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,10.0
2025,2025-04-11,West Fargo,ND,58078,Eagle Run 5th Add,Residential,2004,4,3.00,0.15,367560,350000,105.0,2444,150.39,13,4488.31,No,5647.41,480.0,FALSE,3980,Low Income Tax / Higher Specials Risk,High Potential,8.5
2025,2025-04-24,Fargo,ND,58104,Osgood Estates Second Add,Residential,2007,4,4.00,0.11,271000,275000,98.5,2218,122.18,8,2964.00,Yes,983.17,93.6,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.6
2025,2025-04-25,Fargo,ND,58103,Belmont Park,Residential,1947,4,2.00,0.16,285500,279900,102.0,2576,110.83,58,5180.00,No,12900.0,2022.0,FALSE,8565,Low Income Tax / Higher Specials Risk,High Potential,5.5
2025,2025-06-13,Pelican Rapids,MN,56572,Lindas Beach,Residential,2004,3,2.00,0.90,490000,490000,100.0,1232,397.73,103,3378.00,No,0.0,0.0,TRUE,0,Homestead Tax Shield Eligible / Lower Specials,Above Threshold,10.0
2025,2025-04-11,Fargo,ND,58103,Country Club Acres,Residential,1968,5,3.00,0.25,344500,338500,101.8,2768,124.46,8,2288.00,Yes,6213.46,1097.67,FALSE,4500,Low Income Tax / Higher Specials Risk,High Potential,8.2
2025,2025-05-23,Fargo,ND,58103,Darlings 1st,Residential,1916,4,4.00,,293000,295000,99.3,3168,92.49,41,3938.00,No,18973.039,2411.32,FALSE,10000,Low Income Tax / Higher Specials Risk,High Potential,3.5
2025,2025-06-02,Moorhead,MN,56560,LANES,Residential,1953,7,4.00,,380000,374900,101.4,4844,78.45,18,3562.00,No,0.0,0.0,FALSE,8000,Homestead Tax Shield Eligible / Lower Specials,Above Threshold,10.0
2025,2025-05-05,West Fargo,ND,58078,Charleswood Sixth Add,Residential,1998,5,4.00,0.51,435850,425000,102.6,2767,157.52,33,4297.32,No,3189.77,231.88,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,9.3
2025,2025-05-22,West Fargo,ND,58078,Burlington Add,Residential,2009,4,3.00,0.38,399000,399000,100.0,2200,181.36,24,4427.00,No,3171.0,231.0,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,9.2
2025,2025-05-15,West Fargo,ND,58078,Eagle Run 9th Add,Residential,2004,3,2.00,,289350,284900,101.6,1920,150.7,5,2691.15,No,5651.47,480.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,8.0
2025,2025-05-16,Moorhead,MN,56560,Stonemill Estates 2nd Add,Residential,2017,3,2.00,0.15,302500,305000,99.2,1913,158.13,25,2758.29,No,19484.0,2562.34,FALSE,6050,Homestead Tax Shield Eligible / Lower Specials,High Potential,3.6
2025,2025-04-25,Fargo,ND,58104,Osgood Farms 1st Add,Residential,2005,5,3.00,0.23,458000,450000,101.8,2926,156.53,12,5322.00,No,8754.0,1929.0,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,8.1
2025,2025-05-05,Moorhead,MN,56560,Oakgrove Add,Residential,1939,3,1.00,0.09,180000,185000,97.3,1946,92.5,111,2006.81,UNKNO,4345.0,514.0,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,7.6
2025,2025-06-02,Fargo,ND,58104,Brandt Crossing 1st,Residential,2013,3,3.00,0.12,352000,350000,100.6,1878,187.43,40,4226.21,No,13913.5,1497.4,FALSE,10000,Low Income Tax / Higher Specials Risk,High Potential,6.0
2025,2025-04-18,Dilworth,MN,56529,Nw Improv Co 1st Add,Residential,1909,4,2.00,0.13,214000,209000,102.4,1863,114.87,17,1770.00,UNKNO,1443.0,308.0,FALSE,5000,Homestead Tax Shield Eligible / Lower Specials,High Potential,9.3
2025,2025-05-19,Fargo,ND,58103,Southview Villages,Residential,1977,2,1.00,1.70,110500,114900,96.2,864,127.89,54,1501.00,Yes,389.81,48.45,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.6
2025,2025-05-05,West Fargo,ND,58078,Eaglewood 1st,Residential,2014,5,4.00,,545000,539900,100.9,3279,166.21,11,5638.65,No,17356.67,2225.46,FALSE,14000,Low Income Tax / Higher Specials Risk,Above Threshold,6.8
2025,2025-05-09,Moorhead,MN,56560,Village Green 6th Add,Residential,2018,3,2.00,,306000,305000,100.3,2218,137.96,24,3063.00,No,14501.0,2204.0,FALSE,9000,Homestead Tax Shield Eligible / Lower Specials,High Potential,5.3
2025,2025-04-15,Fargo,ND,58102,Halland Newman 1st,Residential,1951,2,1.00,0.15,196000,190000,103.2,1372,142.86,2,848.00,No,1074.0,236.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.5
2025,2025-05-06,Kindred,ND,58051,Swensons,Residential,1962,3,2.00,,287250,275000,104.5,2080,138.1,13,2336.37,Yes,664.4,194.22,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.8
2025,2025-04-30,Fargo,ND,58103,Hans Halvorson,Residential,1983,3,1.00,,195000,210000,92.9,1188,164.14,30,2490.00,Yes,1512.03,0.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.2
2025,2025-06-06,Fargo,ND,58103,Morton & Dotys,Residential,1947,1,2.00,0.17,174000,179000,97.2,826,210.65,63,2067.90,No,846.51,210.62,FALSE,5000,Low Income Tax / Higher Specials Risk,High Potential,9.5
2025,2025-06-27,Moorhead,MN,56560,Replat Of Lillian Briggs Sub,Residential,1995,3,2.00,0.12,248000,249900,99.2,1686,147.09,40,3034.00,UNKNO,2060.05,135.95,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,9.2
2025,2025-05-30,Fargo,ND,58104,South Pointe 1st,Residential,1987,4,3.00,0.30,355000,359000,98.9,2082,170.51,36,4067.17,No,4928.85,460.93,FALSE,1500,Low Income Tax / Higher Specials Risk,High Potential,8.6
2025,2025-05-19,West Fargo,ND,58078,,Residential,2024,3,3.00,,827400,829900,99.7,3013,274.61,70,1050.38,No,8280.31,776.31,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,9.0
2025,2025-04-18,Moorhead,MN,56560,Meyers Bros 3rd Add,Residential,1956,3,2.00,0.17,276500,270000,102.4,1920,144.01,17,3196.00,Yes,93.75,24.94,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2025,2025-04-22,Fargo,ND,58104,Valley View Estates 2nd Add,Residential,2022,3,2.00,0.10,315000,315000,100.0,1793,175.68,20,1311.00,No,27363.0,2097.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,1.3
2025,2025-04-15,West Fargo,ND,58078,Elmwood Court Add,Residential,2003,3,2.00,0.11,258000,258000,100.0,1672,154.31,2,2973.00,No,3125.0,267.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,8.8
2025,2025-05-16,Fargo,ND,58103,Prairiewood,Residential,1978,2,2.00,1.80,282500,299900,94.2,2120,133.25,47,2136.79,UNKNO,38.06,2.67,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,10.0
2025,2025-05-27,Moorhead,MN,56560,Grosz Bros Add,Residential,1958,3,2.00,,250000,249999,100.0,2100,119.05,23,2507.00,No,0.0,385.0,FALSE,5000,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2025,2025-04-17,Moorhead,MN,56560,Prairie Meadows 6th Add,Residential,2019,4,2.00,0.15,300000,295000,101.7,1960,153.06,13,2812.00,No,16734.0,2843.0,FALSE,6000,Homestead Tax Shield Eligible / Lower Specials,High Potential,4.4
2025,2025-05-28,Fargo,ND,58104,,Residential,2025,4,4.00,,397517,396617,100.2,2358,168.58,78,2.99,Yes,529.84,231.66,FALSE,10000,Low Income Tax / Higher Specials Risk,Above Threshold,9.9
2025,2025-04-18,West Fargo,ND,58078,Halverson,Residential,1976,5,3.00,,355000,345000,102.9,2428,146.21,13,3727.50,No,865.31,62.96,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.8
2025,2025-06-25,Dilworth,MN,56529,Dilworth Imp Co 1st,Residential,1939,4,1.00,0.32,253500,255000,99.4,2158,117.47,24,1702.13,No,6334.88,1142.97,FALSE,5000,Homestead Tax Shield Eligible / Lower Specials,High Potential,7.5
2025,2025-05-16,West Fargo,ND,58078,Lenzmeiers 2nd,Residential,1978,4,2.00,,302000,289000,104.5,1824,165.57,36,2422.40,UNKNO,0.0,112.69,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,10.0
2025,2025-06-18,West Fargo,ND,58078,Charleswood River Estates First Add,Residential,1999,6,4.00,0.25,682500,685000,99.6,4289,159.13,76,7872.00,No,3191.0,231.89,FALSE,10000,Low Income Tax / Higher Specials Risk,Above Threshold,9.5
2025,2025-05-13,Fargo,ND,58104,Pointe West Third Add,Residential,2010,4,3.00,0.23,436000,436000,100.0,2534,172.06,23,4994.21,UNKNO,1275.0,172.54,FALSE,5000,Low Income Tax / Higher Specials Risk,Above Threshold,9.7
2025,2025-05-02,Fargo,ND,58104,Grayland 1st To Fargo,Residential,2018,5,4.00,0.20,542000,499000,108.6,3133,173.0,9,6846.00,Yes,2238.02,20832.24,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,9.6
2025,2025-05-02,West Fargo,ND,58078,Lepirds,Residential,1968,2,1.00,3.51,150000,150000,100.0,1150,130.43,4,77.00,No,457.62,62.63,TRUE,3000,Low Income Tax / Higher Specials Risk,High Potential,9.7
2025,2025-04-14,Moorhead,MN,56560,Flatens Sub,Residential,1946,1,1.00,,90000,99900,90.1,1040,86.54,17,1050.99,No,633.22,145.01,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,9.3
2025,2025-06-20,Fargo,ND,58103,Hilleboe Terrace,Residential,1952,3,2.00,,267000,279999,95.4,1678,159.12,80,2053.61,No,1867.0,142.79,FALSE,7400,Low Income Tax / Higher Specials Risk,High Potential,9.3
2025,2025-06-03,Moorhead,MN,56560,Meyers Bros 1st Add,Residential,1956,3,2.00,,315000,305000,103.3,2652,118.78,15,3732.00,UNKNO,2250.0,284.0,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,9.3
2025,2025-05-15,Fargo,ND,58104,South Forty At Osgood 2nd,Residential,2008,3,2.00,0.10,268000,265500,100.9,1672,160.29,20,2457.00,No,7529.0,1090.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,7.2
2025,2025-04-25,Moorhead,MN,56560,Johnson Farms 6th Add,Residential,2019,4,3.00,0.24,439850,439850,100.0,2850,154.33,11,5139.00,No,26341.0,2193.2,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,Above Threshold,4.0
2025,2025-05-07,Fargo,ND,58103,Westlake 1st,Residential,1986,4,2.00,0.20,395000,415000,95.2,2624,150.53,35,2681.00,No,340.62,87.24,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,9.9
2025,2025-05-20,West Fargo,ND,58078,The Wilds 21st Add,Residential,2024,4,3.00,0.15,372150,372150,100.0,2160,172.29,32,1719.00,Yes,14762.66,1150.69,FALSE,7000,Low Income Tax / Higher Specials Risk,High Potential,6.0
2025,2025-04-28,West Fargo,ND,58078,Eagle Run 5th Add,Residential,2003,3,2.00,,267000,265000,100.8,1960,136.22,7,3736.00,No,5656.0,430.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,7.9
2025,2025-05-16,West Fargo,ND,58078,Brooks Harbor 1st Add,Residential,2014,3,2.00,0.18,305000,305000,100.0,1790,170.39,13,3188.00,No,19064.0,2051.0,FALSE,2500,Low Income Tax / Higher Specials Risk,High Potential,3.7
2025,2025-04-25,Fargo,ND,58104,Timber Creek 1st Add,Residential,2019,4,3.00,0.31,670000,735000,91.2,3272,204.77,30,7521.34,No,50472.578,4518.2,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,2.5
2025,2025-03-28,Horace,ND,58047,Southdale Famrs,Residential,2022,3,2.00,,375000,375000,100.0,1832,204.69,0,7680.00,No,32253.0,2966.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,1.4
2025,2025-05-15,West Fargo,ND,58078,Westport Beach Fourth Add,Residential,2013,3,3.00,0.10,277500,280000,99.1,1815,152.89,28,3482.22,No,7419.48,733.7,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,7.3
2025,2025-06-05,Glyndon,MN,56547,Jones 2nd Add,Residential,2001,3,3.00,0.29,455000,469900,96.8,2172,209.48,86,4350.00,No,0.0,45.0,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,Above Threshold,10.0
2025,2025-04-08,Fargo,ND,58102,Vanradens 4th,Residential,1978,3,2.00,0.22,329000,329000,100.0,2246,146.48,16,3872.00,No,0.0,0.0,FALSE,605,Low Income Tax / Higher Specials Risk,High Potential,10.0
2025,2025-05-14,West Fargo,ND,58078,Eagle Run Plaza 10th Add,Residential,2022,1,1.00,0.56,332222,340000,97.7,1080,307.61,28,4544.00,No,3868.65,282.5,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,8.8
2025,2025-06-23,West Fargo,ND,58078,Goldenwood 5th Add,Residential,2014,3,2.00,0.13,274900,274900,100.0,1882,146.07,53,3018.92,No,16168.19,1731.61,FALSE,8100,Low Income Tax / Higher Specials Risk,High Potential,4.1
2025,2025-05-02,Fargo,ND,58104,Deer Creek Add,Residential,2016,5,3.00,0.22,484000,489900,98.8,3050,158.69,21,4924.00,No,31085.0,2661.0,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,3.6
2025,2025-06-13,Moorhead,MN,56560,Warlings Add,Residential,1953,4,2.00,0.23,235000,247900,94.8,2544,92.37,62,3448.00,No,0.0,0.0,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2025,2025-05-30,Fargo,ND,58104,Deer Creek Add,Residential,2015,5,3.00,0.24,500000,482500,103.6,3006,166.33,6,4905.00,Yes,35012.0,3374.0,FALSE,9587,Low Income Tax / Higher Specials Risk,Above Threshold,3.0
2025,2025-06-20,Fargo,ND,58104,Rocking Horse Farm 2nd,Residential,2017,6,4.00,,750000,739995,101.4,4361,171.98,2,7422.70,No,35151.789,2767.71,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,5.3
2025,2025-04-18,Fargo,ND,58103,Crarys 1st,Residential,1984,4,2.00,,319000,319000,100.0,2084,153.07,6,3737.08,Yes,0.0,210.55,FALSE,5000,Low Income Tax / Higher Specials Risk,High Potential,10.0
2025,2025-05-16,Fargo,ND,58102,Keeney & Devitts 2nd,Residential,1910,3,2.00,0.16,222500,227900,97.6,2171,102.49,29,2565.53,No,2480.42,371.96,FALSE,6500,Low Income Tax / Higher Specials Risk,High Potential,8.9
2025,2025-06-16,West Fargo,ND,58078,Eaglewood 4th Add,Residential,2016,3,3.00,0.11,335000,335000,100.0,1944,172.33,18,3535.41,No,22325.18,2318.81,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,3.3
2025,2025-05-16,Fargo,ND,58102,Vanradens,Residential,1975,1,1.00,1.69,95000,98500,96.4,704,134.94,10,878.00,No,0.0,0.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,10.0
2025,2025-05-15,Fargo,ND,58104,Veterans Park 1st Add,Residential,2010,3,4.00,0.11,332000,339000,97.9,2450,135.51,45,3301.50,No,12158.04,1299.0,FALSE,9500,Low Income Tax / Higher Specials Risk,High Potential,6.3
2025,2025-05-08,West Fargo,ND,58078,Eaglewood 2nd Add,Residential,2016,4,3.00,0.22,445000,455000,97.8,2491,178.64,26,5367.13,No,25016.711,2734.63,FALSE,2700,Low Income Tax / Higher Specials Risk,Above Threshold,4.4
2025,2025-06-20,Fargo,ND,58104,Selkirk,Residential,2025,3,3.00,,389150,389150,100.0,1836,211.96,84,243.00,Yes,3814.0,243.0,FALSE,10000,Low Income Tax / Higher Specials Risk,Above Threshold,9.0
2025,2025-04-30,West Fargo,ND,58078,The Wilds 20th Add,Residential,2023,3,3.00,0.14,370000,379900,97.4,2118,174.69,6,3795.00,Yes,30014.301,2305.54,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,1.9
2025,2025-05-16,Horace,ND,58047,Lakeview Add,Residential,2024,3,3.00,0.12,306250,301250,101.7,1852,165.36,7,2502.00,No,23585.0,2114.73,FALSE,5000,Low Income Tax / Higher Specials Risk,High Potential,2.3
2025,2025-06-09,Fargo,ND,58103,Charles A Roberts,Residential,1924,2,1.00,0.05,235000,235000,100.0,1992,117.97,57,2410.53,Yes,642.2,45.12,FALSE,4000,Low Income Tax / Higher Specials Risk,High Potential,9.7
2025,2025-06-20,Horace,ND,58047,Southdale Farms 3rd Add,Residential,2022,4,3.00,,358000,354900,100.9,2099,170.56,91,1928.91,No,38366.039,3359.26,FALSE,7500,Low Income Tax / Higher Specials Risk,High Potential,1
2025,2025-05-13,West Fargo,ND,58078,Eagle Run 5th Add,Residential,2003,3,2.00,0.11,281000,275000,102.2,1960,143.37,14,2842.50,No,5658.0,473.3,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,8.0
2025,2025-04-30,Fargo,ND,58103,Southview Villages,Residential,1982,4,2.00,0.21,367500,375000,98.0,2266,162.18,8,4037.00,No,509.0,125.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.9
2025,2025-04-16,Moorhead,MN,56560,Johnson Farms 6th Add,Residential,2021,4,3.00,0.23,385000,395000,97.5,2348,163.97,15,8516.00,No,26252.961,3672.44,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,Above Threshold,3.2
2025,2025-05-30,Fargo,ND,58104,Eagle Valley 2nd Additon,Residential,2018,4,3.00,0.14,384000,379000,101.3,2310,166.23,10,5000.16,No,19665.27,1592.36,FALSE,5000,Low Income Tax / Higher Specials Risk,Above Threshold,4.9
2025,2025-05-15,West Fargo,ND,58078,Eaglewood 1st,Residential,2013,3,2.00,,314000,314000,100.0,1790,175.42,15,2834.67,No,4841.0,319.17,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,8.5
2025,2025-06-05,Fargo,ND,58102,Tylers,Residential,1904,3,2.00,,222400,217500,102.3,1680,132.38,18,2552.00,No,2114.72,267.13,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.0
2025,2025-05-30,Moorhead,MN,56560,Southfield Add,Residential,2009,4,3.00,0.21,327000,325000,100.6,2014,162.36,28,3886.00,No,1945.83,327.86,FALSE,7000,Homestead Tax Shield Eligible / Lower Specials,High Potential,9.4
2025,2025-06-17,Kindred,ND,58051,Viking Add,Residential,2005,9,4.00,0.46,600000,625000,96.0,4922,121.9,86,6410.19,No,0.0,0.0,FALSE,2000,Low Income Tax / Higher Specials Risk,Above Threshold,10.0
2025,2025-05-05,Fargo,ND,58103,Marydale,Residential,1987,4,2.00,,309900,309900,100.0,2192,141.38,21,3650.00,Yes,1307.0,197.0,FALSE,9000,Low Income Tax / Higher Specials Risk,High Potential,9.6
2025,2025-06-02,West Fargo,ND,58078,Burlington Add,Residential,2009,4,4.00,0.44,659000,659000,100.0,4214,156.38,2,7677.00,No,3436.06,260.79,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,9.5
2025,2025-05-30,Fargo,ND,58104,Pointe West Third Add,Residential,2010,4,3.00,,445500,434900,102.4,2708,164.51,10,4657.92,No,9635.84,1825.52,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,7.8
2025,2025-06-11,Fargo,ND,58104,Osgood First Additon,Residential,2006,4,3.00,0.27,590000,595000,99.2,3438,171.61,20,4815.00,No,10421.0,2032.0,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,8.2
2025,2025-04-24,West Fargo,ND,58078,The Wilds 11th Add,Residential,2021,4,2.00,0.10,345000,350000,98.6,2180,158.26,10,3805.33,Yes,28889.0,2117.87,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,1.6
2025,2025-05-05,West Fargo,ND,58078,Elmwood Court Add,Residential,2009,3,3.00,0.10,295000,295000,100.0,1815,162.53,14,2758.00,No,3100.0,270.0,FALSE,5000,Low Income Tax / Higher Specials Risk,High Potential,8.9
2025,2025-03-18,Horace,ND,58047,Cub Creek,Residential,2022,4,2.00,,353367,353367,100.0,1984,178.11,0,3634.08,No,29959.779,2542.43,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,1.5
2025,2025-05-07,Fargo,ND,58104,Stonebridge Farms 4th,Residential,1994,3,3.00,0.11,311500,335000,93.0,2724,114.35,27,3443.00,No,972.0,224.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.7
2025,2025-05-02,West Fargo,ND,58078,Francis 2nd,Residential,1948,5,2.00,,305000,299900,101.7,2713,112.42,12,2432.00,No,458.0,62.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.8
2025,2025-05-02,Fargo,ND,58104,Deer Creek Add,Residential,2015,3,3.00,0.10,329000,329000,100.0,1831,179.68,12,5814.00,No,0.0,18614.471,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,10.0
2025,2025-04-17,Dilworth,MN,56529,Kroshus Estates,Residential,1995,4,2.00,,296000,290000,102.1,2132,138.84,12,3170.00,No,0.0,0.0,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2025,2025-05-16,Mapleton,ND,58059,Meridian Grove Second Add,Residential,2023,3,2.00,,276000,279900,98.6,1754,157.35,23,2595.00,No,16721.0,2205.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,3.9
2025,2025-06-02,Mapleton,ND,58059,Prairie View Estates,Residential,1983,4,2.00,,258000,255000,101.2,1824,141.45,10,2457.00,No,4796.0,483.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,8.1
2025,2025-04-23,West Fargo,ND,58078,The Wilds 7th Add,Residential,2020,3,3.00,,390000,399000,97.7,2343,166.45,15,4988.73,Yes,33123.059,0.0,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,1.5
2025,2025-05-23,West Fargo,ND,58078,Westport Beach First Add,Residential,2005,3,2.00,,250000,254900,98.1,1672,149.52,20,2521.56,No,4979.7,407.79,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,8.0
2025,2025-06-06,Fargo,ND,58104,Osgood Estates,Residential,2015,4,3.00,,257000,264900,97.0,1469,174.95,20,2268.00,No,1782.0,325.0,FALSE,4500,Low Income Tax / Higher Specials Risk,High Potential,9.3
2025,2025-06-13,West Fargo,ND,58078,The Wilds 20th Add,Residential,2023,3,2.00,0.10,330000,335000,98.5,1703,193.78,54,4255.62,Yes,24410.779,1890.04,FALSE,7500,Low Income Tax / Higher Specials Risk,High Potential,2.6
2025,2025-04-22,West Fargo,ND,58078,Windsor Green,Residential,1989,4,5.00,1.06,790000,819900,96.4,5776,136.77,27,8948.21,No,9205.11,787.1,FALSE,695,Low Income Tax / Higher Specials Risk,Above Threshold,8.8
2025,2025-04-29,Moorhead,MN,56560,Auditors Outlot A-8,Residential,1941,4,2.00,0.17,213000,213000,100.0,2104,101.24,2,2547.00,Yes,1538.0,114.72,FALSE,8000,Homestead Tax Shield Eligible / Lower Specials,High Potential,9.3
2025,2025-06-05,Hawley,MN,56549,Westgate 3rd Add,Residential,1999,6,3.00,0.34,385000,385000,100.0,2780,138.49,27,4248.00,No,0.0,0.0,FALSE,10000,Homestead Tax Shield Eligible / Lower Specials,Above Threshold,10.0
2025,2025-05-23,Fargo,ND,58102,Model Cities,Residential,1948,4,2.00,0.23,275500,275000,100.2,2442,112.82,34,3040.54,Yes,91.82,26.23,FALSE,8500,Low Income Tax / Higher Specials Risk,High Potential,10.0
2025,2025-04-25,Moorhead,MN,56560,Country Club Add,Residential,1977,4,2.00,,200000,197500,101.3,2080,96.15,2,1715.00,No,1615.18,217.02,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,9.2
2025,2025-04-25,Moorhead,MN,56560,Country Club Add,Residential,1979,4,2.00,,220000,230000,95.7,2080,105.77,7,2820.00,No,1330.0,171.0,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,9.4
